,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,70.98,70.98,70.88,70.89,26.24,26.24,26.24
Public,29.02,29.02,29.12,29.1,73.76,73.76,73.76
No. of Shareholders,97.0,131.0,123.0,63.0,94.0,91.0,101.0
