,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,81.98,74.59,0.0,0.0
FIIs,1.02,3.62,22.69,18.16
DIIs,12.77,16.69,42.97,43.93
Public,4.23,5.1,34.33,37.91
No. of Shareholders,76302.0,127073.0,317916.0,362751.0
