,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,132.0,168.0,192.0,135.0,201.0,206.0,241.0,230.0,274.0,303.0,357.0,304.0,354.0
Expenses,113.0,145.0,182.0,112.0,171.0,173.0,215.0,208.0,243.0,262.0,314.0,266.0,307.0
Operating Profit,19.0,22.0,10.0,23.0,31.0,32.0,26.0,22.0,31.0,41.0,43.0,38.0,47.0
OPM %,14.0,13.0,5.0,17.0,15.0,16.0,11.0,9.0,11.0,13.0,12.0,13.0,13.0
Other Income,3.0,1.0,7.0,0.0,1.0,1.0,21.0,1.0,1.0,52.0,31.0,1.0,6.0
Interest,17.0,18.0,19.0,15.0,16.0,16.0,16.0,13.0,10.0,9.0,8.0,6.0,8.0
Depreciation,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
Profit before tax,-3.0,-4.0,-9.0,0.0,8.0,10.0,23.0,1.0,14.0,76.0,59.0,26.0,37.0
Tax %,0.0,0.0,2.0,0.0,-45.0,-5.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Net Profit,-3.0,-4.0,-9.0,0.0,11.0,10.0,23.0,1.0,14.0,76.0,59.0,26.0,37.0
EPS in Rs,-0.21,-0.31,-0.72,0.03,0.81,0.66,1.47,0.07,0.84,4.17,3.19,1.34,1.93
