,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7
Reserves,46.77,46.14,46.06,9.09,8.93,8.78,8.64,8.54,8.36,8.29,45.06,45.04,45.26
Borrowings,0.47,0.35,0.35,0.39,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,0.31,0.16,0.19,0.2,0.59,0.89,0.98,1.11,1.25,1.59,1.65,1.72,11.83
Total Liabilities,56.25,55.35,55.3,18.38,18.42,18.37,18.32,18.35,18.31,18.58,55.41,55.46,65.79
Fixed Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.91,0.02,0.02,0.02,0.02,0.04,0.02,0.03,0.02,0.23,0.25,0.31,10.64
Other Assets,55.34,55.33,55.28,18.36,18.4,18.33,18.3,18.32,18.29,18.35,55.16,55.15,55.15
Total Assets,56.25,55.35,55.3,18.38,18.42,18.37,18.32,18.35,18.31,18.58,55.41,55.46,65.79
