,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,62.43,62.43,62.43,66.98,66.98,66.98,71.53,71.58,71.58,71.58,74.77,74.7
DIIs,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09
Public,37.48,37.48,37.48,32.93,32.93,32.93,28.38,28.32,28.33,28.32,25.14,25.21
No. of Shareholders,3473.0,3423.0,3425.0,3457.0,3423.0,3468.0,3469.0,3492.0,3514.0,3504.0,3583.0,3638.0
