,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,20.54,20.16,34.15,16.81,18.29,26.89,43.6,35.83,35.37,25.05,38.55,21.19,27.26
Expenses,20.04,19.26,31.09,15.6,17.41,25.33,41.23,34.38,34.3,24.47,36.49,21.33,25.33
Operating Profit,0.5,0.9,3.06,1.21,0.88,1.56,2.37,1.45,1.07,0.58,2.06,-0.14,1.93
OPM %,2.43,4.46,8.96,7.2,4.81,5.8,5.44,4.05,3.03,2.32,5.34,-0.66,7.08
Other Income,0.21,0.2,0.3,0.19,0.23,0.01,0.17,0.05,0.2,0.29,0.32,0.2,0.06
Interest,0.31,0.29,0.39,0.29,0.1,0.12,0.22,0.38,0.3,0.46,0.92,0.35,0.32
Depreciation,1.2,1.21,0.61,0.95,0.96,0.96,0.95,0.91,0.92,0.92,0.93,0.87,0.87
Profit before tax,-0.8,-0.4,2.36,0.16,0.05,0.49,1.37,0.21,0.05,-0.51,0.53,-1.16,0.8
Tax %,28.75,20.0,25.85,25.0,0.0,26.53,92.7,23.81,40.0,23.53,32.08,28.45,27.5
Net Profit,-0.57,-0.32,1.76,0.13,0.05,0.37,0.1,0.15,0.03,-0.39,0.36,-0.83,0.58
EPS in Rs,-0.52,-0.29,1.6,0.12,0.05,0.34,0.09,0.14,0.03,-0.36,0.33,-0.76,0.53
