,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,70.58,70.58,70.58,73.9,73.9,73.9,73.9,73.9,73.9
Public,29.42,29.42,29.42,26.1,26.1,26.1,26.1,26.09,26.09
No. of Shareholders,1006.0,1007.0,1003.0,999.0,873.0,875.0,876.0,881.0,879.0
