,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-0.27,0.01,0.1
Cash from Investing Activity,0.0,-0.07,-20.72
Cash from Financing Activity,1.0,0.25,19.79
Net Cash Flow,0.73,0.2,-0.8200000000000001
