,2012-06-01,2013-06-01,2014-06-01,2015-06-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,35,35,35,35,35,35,35,35,36,36,36,36,36
Reserves,2699,3809,4676,5242,6811,7663,8862,9563,12900,15214,17235,18252,19135
Borrowings,2164,1288,1200,917,881,1293,3403,2798,3144,2156,2209,2811,2081
Other Liabilities,986,1028,1418,1805,1737,2175,2842,2798,3257,3633,3935,4719,4958
Total Liabilities,5884,6160,7329,7998,9463,11166,15142,15193,19338,21039,23415,25819,26211
Fixed Assets,1521,1782,2194,3004,3050,2599,3589,4476,4319,4192,5321,5333,5036
CWIP,97,133,758,511,264,710,1427,1121,962,971,973,2320,3416
Investments,2535,2203,2244,1663,3030,4043,5434,4444,8915,11051,11546,11651,11272
Other Assets,1731,2042,2132,2820,3118,3814,4691,5153,5141,4826,5575,6515,6487
Total Assets,5884,6160,7329,7998,9463,11166,15142,15193,19338,21039,23415,25819,26211
