,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,1.85,-5.25,41.03,-2.24,15.01,-1.32,-0.4,-0.37,0.03,-0.03,0.0,-0.01
Cash from Investing Activity,1.91,0.0,0.0,-0.86,0.51,1.55,0.04,0.34,-0.04,0.02,0.01,0.0
Cash from Financing Activity,-6.18,5.54,-38.61,0.37,-15.31,-0.13,0.0,0.0,0.0,0.0,0.0,0.0
Net Cash Flow,-2.42,0.29,2.42,-2.72,0.21,0.09,-0.36,-0.03,-0.01,-0.01,0.01,-0.01
