,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,8.14,13.12,11.45,7.66,42.69,35.85,34.66,35.58,29.28,27.41,28.18,29.75,26.15
Expenses,6.92,13.11,11.49,6.81,38.74,31.9,29.8,30.93,26.35,24.34,23.72,27.59,23.63
Operating Profit,1.22,0.01,-0.04,0.85,3.95,3.95,4.86,4.65,2.93,3.07,4.46,2.16,2.52
OPM %,14.99,0.08,-0.35,11.1,9.25,11.02,14.02,13.07,10.01,11.2,15.83,7.26,9.64
Other Income,0.11,0.15,0.19,0.1,0.51,0.54,0.41,0.31,0.52,0.38,0.73,0.41,0.43
Interest,0.01,0.0,0.0,0.0,0.0,0.0,0.61,0.65,0.55,0.1,0.59,0.27,0.34
Depreciation,0.11,0.09,0.09,0.08,0.46,0.46,0.72,0.55,0.36,0.58,0.34,0.42,0.42
Profit before tax,1.21,0.07,0.06,0.87,4.0,4.03,3.94,3.76,2.54,2.77,4.26,1.88,2.19
Tax %,24.79,0.0,1000.0,25.29,25.0,25.06,24.87,25.0,18.5,18.41,33.1,-1.6,44.75
Net Profit,0.91,0.06,-0.53,0.72,3.14,3.11,2.96,2.88,2.13,2.27,2.87,2.01,1.14
EPS in Rs,0.44,0.03,-0.25,0.35,1.51,1.47,1.29,1.25,0.92,0.99,1.25,0.87,0.49
