,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,187.0,183,212,166,120,95
Inventory Days,27.0,58,62,38,91,134
Days Payable,33.0,18,13,43,26,39
Cash Conversion Cycle,181.0,224,261,161,184,189
Working Capital Days,182.0,227,249,162,180,205
ROCE %,,18,9,9,27,14
