,2011-03-01,2012-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,2,3,4,6,6,12,18,28,28
Reserves,0,0,4,7,8,7,11,14,25
Borrowings,0,15,22,25,40,43,51,72,97
Other Liabilities,6,9,8,1,8,28,27,27,28
Total Liabilities,8,28,38,40,63,90,108,140,178
Fixed Assets,0,0,1,7,17,25,25,35,34
CWIP,0,0,0,1,5,0,0,0,0
Investments,0,0,0,0,0,0,0,0,0
Other Assets,8,27,38,33,41,65,83,105,144
Total Assets,8,28,38,40,63,90,108,140,178
