,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,176.15,210.43,193.53,182.3,258.96,260.3,326.69,260.86,181.07,251.55,335.41,265.86,333.1
Expenses,173.06,206.82,190.59,179.2,254.6,255.42,321.02,256.01,177.94,245.41,330.1,258.64,325.43
Operating Profit,3.09,3.61,2.94,3.1,4.36,4.88,5.67,4.85,3.13,6.14,5.31,7.22,7.67
OPM %,1.75,1.72,1.52,1.7,1.68,1.87,1.74,1.86,1.73,2.44,1.58,2.72,2.3
Other Income,0.13,0.34,0.34,0.37,0.43,0.18,0.27,2.29,4.14,1.59,2.14,0.72,0.94
Interest,0.99,1.32,0.73,0.85,1.08,0.97,1.07,1.36,1.81,2.22,1.9,2.02,2.36
Depreciation,0.14,0.26,0.27,0.25,0.26,0.27,0.37,0.26,0.33,0.3,0.3,0.24,0.31
Profit before tax,2.09,2.37,2.28,2.37,3.45,3.82,4.5,5.52,5.13,5.21,5.25,5.68,5.94
Tax %,30.14,22.78,28.51,33.76,34.2,21.99,29.33,34.96,34.89,34.93,36.19,19.19,-9.43
Net Profit,1.46,1.83,1.64,1.58,2.27,2.99,3.18,3.59,3.34,3.39,3.35,4.59,6.5
EPS in Rs,0.05,0.07,0.06,0.06,0.08,0.11,0.12,0.13,0.12,0.12,0.12,0.17,0.24
