,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,74.98,74.98,74.98,74.98,74.98,74.99,74.99
FIIs,0.0,0.0,0.0,0.0,0.0,0.01,0.01
DIIs,0.02,0.02,0.02,0.02,0.02,0.01,0.01
Public,25.01,25.01,25.01,25.01,25.01,25.0,25.0
No. of Shareholders,3671.0,3760.0,3724.0,3624.0,3672.0,3668.0,3585.0
