,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,74.79,74.79,74.79,74.05,72.7,72.7,72.7,72.7
Public,25.2,25.2,25.21,25.95,27.3,27.3,27.3,27.29
No. of Shareholders,2016.0,1969.0,1980.0,1971.0,1959.0,4383.0,4103.0,3838.0
