,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3.17,3.17,3.17,3.17,3.17,3.17,3.17,3.17,0.42,0.42,0.42,0.42,0.42
Reserves,-3.14,-3.14,-3.26,-3.21,-2.94,-2.9,-3.16,-3.35,-0.41,-0.43,-0.46,-0.47,-0.67
Borrowings,0.0,0.0,0.12,0.12,0.03,0.16,0.0,0.25,0.27,0.27,0.34,0.29,0.45
Other Liabilities,0.0,0.0,0.0,1.87,1.27,2.8,0.02,0.02,0.04,0.01,0.04,0.05,0.03
Total Liabilities,0.03,0.03,0.03,1.95,1.53,3.23,0.03,0.09,0.32,0.27,0.34,0.29,0.23
Fixed Assets,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,0.03,0.03,0.03,1.94,1.53,3.23,0.03,0.09,0.32,0.27,0.34,0.29,0.23
Total Assets,0.03,0.03,0.03,1.95,1.53,3.23,0.03,0.09,0.32,0.27,0.34,0.29,0.23
