,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,68.81,68.94,49.94,49.94,49.94
Public,31.19,31.06,50.06,50.05,50.06
No. of Shareholders,142.0,112.0,170.0,168.0,689.0
