,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,137.09,103.48,125.66,124.09,134.5,144.06
Inventory Days,139.51,143.96,173.03,226.33,225.11,148.18
Days Payable,42.18,75.95,21.47,74.57,101.9,128.08
Cash Conversion Cycle,234.43,171.5,277.22,275.85,257.71,164.15
Working Capital Days,261.09,334.52,113.85,297.5,467.02,91.63
ROCE %,,31.03,24.17,13.99,14.94,15.92
