,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,2.76,14.31,12.14,8.03,2.96,22.35,22.61,18.47,7.02,20.93,17.75,20.81,8.31
Expenses,2.51,12.94,10.89,7.77,2.75,19.79,20.75,16.63,6.68,19.05,17.11,18.95,7.86
Operating Profit,0.25,1.37,1.25,0.26,0.21,2.56,1.86,1.84,0.34,1.88,0.64,1.86,0.45
OPM %,9.06,9.57,10.3,3.24,7.09,11.45,8.23,9.96,4.84,8.98,3.61,8.94,5.42
Other Income,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.0,0.01,0.01,0.04,0.02
Depreciation,0.11,0.11,0.11,0.09,0.1,0.15,0.1,0.1,0.11,0.11,0.1,0.09,0.09
Profit before tax,0.14,1.26,1.15,0.17,0.11,2.41,1.75,1.71,0.23,1.76,0.54,1.73,0.35
Tax %,21.43,26.19,26.09,23.53,36.36,25.31,24.57,25.15,26.09,25.0,24.07,25.43,25.71
Net Profit,0.11,0.94,0.84,0.13,0.08,1.8,1.32,1.28,0.16,1.32,0.4,1.29,0.24
EPS in Rs,0.34,2.94,2.62,0.41,0.25,5.62,4.12,4.0,0.5,4.12,1.25,4.03,0.75
