,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,61.54,64.81,71.48,57.21,61.24,49.54,89.13,89.41,57.92,76.47,79.08,79.33,75.19
Expenses,38.21,41.98,50.66,39.34,42.31,32.21,61.67,55.86,48.33,62.98,65.02,71.52,66.86
Operating Profit,23.33,22.83,20.82,17.87,18.93,17.33,27.46,33.55,9.59,13.49,14.06,7.81,8.33
OPM %,37.91,35.23,29.13,31.24,30.91,34.98,30.81,37.52,16.56,17.64,17.78,9.84,11.08
Other Income,0.14,1.22,3.13,1.94,2.25,2.33,2.72,2.68,3.29,4.46,2.89,3.49,3.03
Interest,1.18,0.63,0.7,0.23,0.15,0.11,0.08,0.16,0.25,0.59,0.49,0.68,0.73
Depreciation,1.39,1.41,1.95,1.52,1.5,1.55,1.7,1.93,2.05,2.14,2.26,2.62,2.59
Profit before tax,20.9,22.01,21.3,18.06,19.53,18.0,28.4,34.14,10.58,15.22,14.2,8.0,8.04
Tax %,25.45,25.17,27.23,25.75,25.4,25.11,25.04,25.42,25.99,25.36,26.27,26.25,26.12
Net Profit,15.58,16.48,15.5,13.41,14.57,13.49,21.29,25.46,7.82,11.36,10.47,5.91,5.94
EPS in Rs,4.25,4.5,4.23,3.66,3.98,3.68,5.81,6.95,2.13,3.1,2.86,1.61,1.62
