,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,8,8,8,8,8,8,8,32,32,37,37,37,37
Reserves,8,10,11,13,16,19,46,65,115,317,381,421,432
Borrowings,4,13,14,12,13,20,17,33,46,6,36,64,39
Other Liabilities,8,6,12,10,9,15,27,43,34,44,45,32,33
Total Liabilities,28,37,45,44,46,63,97,173,226,404,498,553,541
Fixed Assets,12,14,20,20,19,24,30,40,49,67,82,141,138
CWIP,0,1,0,0,0,0,0,1,4,9,34,14,22
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,16,22,25,24,27,38,67,133,173,328,382,398,380
Total Assets,28,37,45,44,46,63,97,173,226,404,498,553,541
