,2017-03-01,2018-03-01,2019-03-01,2019-06-01
Promoters,36.49,36.49,39.28,41.85
FIIs,44.86,17.78,17.16,16.63
DIIs,1.43,6.29,0.62,0.67
Public,17.23,39.44,42.94,40.86
No. of Shareholders,202854.0,255057.0,257259.0,253368.0
