,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,10,10,10,10,10,10,10,10,11,11,13,17,34
Reserves,4,5,5,3,4,6,14,28,51,71,184,390,443
Borrowings,12,20,17,15,6,11,21,35,58,63,94,53,57
Other Liabilities,7,10,19,8,11,22,27,35,22,65,47,102,94
Total Liabilities,33,44,52,36,31,48,72,108,141,209,339,562,629
Fixed Assets,6,5,5,3,3,4,6,19,24,28,49,65,91
CWIP,0,0,0,0,0,0,2,0,0,0,3,4,6
Investments,0,1,0,0,0,0,0,0,0,0,12,16,19
Other Assets,27,38,47,33,27,44,64,88,117,181,275,476,514
Total Assets,33,44,52,36,31,48,72,108,141,209,339,562,629
