,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,607.0,775.0,781.0,626.0,741.0,914.0,867.0,938.0,926.0,987.0,951.0,999.0,956.0
Expenses,502.0,640.0,668.0,536.0,646.0,786.0,748.0,817.0,820.0,844.0,797.0,837.0,814.0
Operating Profit,105.0,135.0,114.0,91.0,95.0,128.0,119.0,121.0,106.0,143.0,155.0,162.0,142.0
OPM %,17.0,17.0,15.0,14.0,13.0,14.0,14.0,13.0,11.0,14.0,16.0,16.0,15.0
Other Income,6.0,6.0,6.0,10.0,3.0,5.0,7.0,4.0,5.0,12.0,6.0,8.0,9.0
Interest,3.0,3.0,2.0,3.0,3.0,3.0,6.0,2.0,3.0,3.0,6.0,3.0,3.0
Depreciation,19.0,20.0,19.0,18.0,20.0,19.0,19.0,19.0,20.0,21.0,22.0,19.0,21.0
Profit before tax,89.0,117.0,99.0,80.0,75.0,110.0,101.0,104.0,88.0,132.0,133.0,148.0,127.0
Tax %,26.0,25.0,25.0,5.0,26.0,24.0,26.0,26.0,26.0,26.0,28.0,26.0,26.0
Net Profit,66.0,87.0,74.0,76.0,56.0,84.0,75.0,77.0,65.0,97.0,95.0,110.0,94.0
EPS in Rs,14.55,19.19,16.29,16.67,12.23,18.4,16.38,16.89,14.36,21.39,20.95,24.13,20.68
