,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,2,2,2,10,17,17
Reserves,-1,-2,-2,-2,-3,-4
Borrowings,25,43,16,2,2,2
Other Liabilities,116,123,30,31,32,33
Total Liabilities,142,166,45,42,48,49
Fixed Assets,5,4,2,2,0,0
CWIP,0,0,0,0,0,0
Investments,0,0,0,0,0,0
Other Assets,137,162,43,40,47,49
Total Assets,142,166,45,42,48,49
