,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,288.0,877,79,13,45
Inventory Days,36.0,105,132,171,45
Days Payable,292.0,822,155,238,109
Cash Conversion Cycle,32.0,160,56,-53,-19
Working Capital Days,44.0,233,55,-6,-2
ROCE %,,0,7,10,-8
