,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-18,-18,3,6,-8
Cash from Investing Activity,5,0,0,0,1
Cash from Financing Activity,10,18,-3,-6,7
Net Cash Flow,-2,0,0,0,0
