,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,67.95,67.95,67.95,66.16,66.16,66.16,66.16,66.16,66.47,66.79,67.21,67.65
FIIs,0.0,0.0,0.05,0.03,0.03,0.03,0.03,0.03,0.03,0.0,0.0,0.0
Public,32.05,32.05,32.0,33.81,33.81,33.81,33.81,33.82,33.51,33.22,32.8,32.36
No. of Shareholders,512.0,655.0,1336.0,4882.0,4818.0,4982.0,5133.0,5544.0,5984.0,5892.0,5596.0,5515.0
