,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,44,4,23,-38,53,46,-22,41,71
Cash from Investing Activity,1,0,-18,0,-14,-6,-58,74,-54
Cash from Financing Activity,-46,-2,-5,32,-25,-5,29,28,-113
Net Cash Flow,-1,1,0,-5,14,35,-51,143,-97
