,2021-09-01,2022-03-01,2022-09-01,2023-03-01,2023-09-01
Sales,11.05,12.71,11.96,13.74,12.92
Expenses,9.11,10.97,10.61,11.8,11.59
Operating Profit,1.94,1.74,1.35,1.94,1.33
OPM %,17.56,13.69,11.29,14.12,10.29
Other Income,0.02,0.08,0.18,0.3,0.1
Interest,0.15,0.02,0.0,0.0,0.0
Depreciation,0.18,0.27,0.23,0.37,0.3
Profit before tax,1.63,1.53,1.3,1.87,1.13
Tax %,30.67,26.14,25.38,28.88,25.66
Net Profit,1.14,1.13,0.97,1.33,0.85
EPS in Rs,7.2,7.14,6.13,8.4,5.37
