,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,14,14,14,14,14,14,20,32,33,33,33,33,33
Reserves,59,60,62,66,72,52,167,626,660,708,744,807,840
Borrowings,38,39,52,45,55,65,72,24,30,8,67,134,131
Other Liabilities,35,35,30,38,33,32,55,181,259,185,346,583,585
Total Liabilities,146,148,158,164,174,163,315,863,981,934,1190,1557,1589
Fixed Assets,82,82,84,79,76,61,72,173,151,290,325,356,340
CWIP,19,20,19,19,19,11,6,0,0,0,3,4,15
Investments,0,0,0,0,0,0,0,102,0,0,0,2,4
Other Assets,45,46,55,66,79,91,237,589,831,645,862,1195,1229
Total Assets,146,148,158,164,174,163,315,863,981,934,1190,1557,1589
