,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,10.68,9.68,37.69,63.27,92.0,77.48,93.06,86.25,117.93,106.14,142.75,91.6,99.17
Expenses,11.81,11.27,38.37,62.79,91.25,81.69,92.85,84.57,113.17,99.26,131.82,88.28,95.49
Operating Profit,-1.13,-1.59,-0.68,0.48,0.75,-4.21,0.21,1.68,4.76,6.88,10.93,3.32,3.68
OPM %,-10.58,-16.43,-1.8,0.76,0.82,-5.43,0.23,1.95,4.04,6.48,7.66,3.62,3.71
Other Income,1.36,0.03,0.78,2.74,1.91,3.22,0.76,0.33,0.64,1.08,1.43,0.97,0.42
Interest,0.73,0.37,0.28,0.51,0.74,1.72,0.0,0.7,1.44,2.0,2.31,2.76,1.83
Depreciation,0.2,0.19,0.2,0.21,0.26,0.29,0.27,0.42,0.43,0.46,0.43,0.34,0.36
Profit before tax,-0.7,-2.12,-0.38,2.5,1.66,-3.0,0.7,0.89,3.53,5.5,9.62,1.19,1.91
Tax %,0.0,0.0,700.0,0.0,0.0,-7.0,-52.86,0.0,0.0,0.36,39.19,0.0,-6.28
Net Profit,-0.71,-2.12,2.27,2.5,1.65,-3.21,1.07,0.89,3.52,5.48,5.84,1.19,2.04
EPS in Rs,-0.37,-1.09,1.17,1.29,0.85,-1.66,0.55,0.46,1.82,2.83,3.01,0.61,1.05
