,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-11,-29,-22,15,-33,2,36,9,-22,-64,-23
Cash from Investing Activity,0,-11,4,-8,9,0,2,0,9,10,0
Cash from Financing Activity,14,44,16,-6,33,23,-68,-8,13,58,21
Net Cash Flow,3,5,-2,2,10,25,-30,1,0,3,-3
