,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,122.0,60,96,75,107,74,49,40,114,67,100
Inventory Days,64.0,9,8,20,19,23,14,4,80,17,15
Days Payable,161.0,31,32,10,20,18,45,22,56,11,8
Cash Conversion Cycle,25.0,38,72,85,105,79,18,22,138,73,106
Working Capital Days,179.0,110,135,162,263,168,87,112,243,122,129
ROCE %,,1,2,4,0,1,3,1,-12,6,18
