,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,4.42,5.05,5.35,4.74,5.19,6.03,7.91,8.81,10.44,12.31,13.62,14.94,15.86
Expenses,1.76,2.54,1.41,1.54,2.74,3.33,4.08,4.59,5.46,4.59,5.91,4.67,5.71
Operating Profit,2.66,2.51,3.94,3.2,2.45,2.7,3.83,4.22,4.98,7.72,7.71,10.27,10.15
OPM %,60.18,49.7,73.64,67.51,47.21,44.78,48.42,47.9,47.7,62.71,56.61,68.74,64.0
Other Income,0.72,-0.64,-0.02,0.15,0.01,0.03,0.27,0.02,0.06,0.27,0.9,0.0,0.21
Interest,1.25,1.21,1.42,0.82,1.02,1.67,2.14,2.55,3.49,5.48,5.6,5.72,5.81
Depreciation,0.09,0.09,0.18,0.13,0.19,0.22,1.07,0.6,0.22,1.04,0.51,0.5,0.51
Profit before tax,2.04,0.57,2.32,2.4,1.25,0.84,0.89,1.09,1.33,1.47,2.5,4.05,4.04
Tax %,30.39,28.07,12.93,24.17,24.8,33.33,19.1,29.36,-3.76,4.76,58.0,28.4,27.48
Net Profit,1.42,0.4,2.02,1.82,0.95,0.56,0.72,0.76,1.38,1.4,1.05,2.9,2.93
EPS in Rs,0.42,0.13,0.54,0.54,0.25,0.1,1.18,0.21,0.36,0.39,2.72,0.75,0.72
