,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,1578.0,1509.0,1753.0,1803.0,2072.0,2046.0,2374.0,2619.0,2658.0,2166.0,2317.0,2159.0,2253.0
Expenses,1038.0,1030.0,1203.0,1292.0,1534.0,1589.0,1871.0,2175.0,2231.0,1896.0,1837.0,1658.0,1720.0
Operating Profit,540.0,480.0,550.0,511.0,538.0,457.0,503.0,444.0,426.0,269.0,480.0,501.0,533.0
OPM %,34.0,32.0,31.0,28.0,26.0,22.0,21.0,17.0,16.0,12.0,21.0,23.0,24.0
Other Income,20.0,55.0,61.0,82.0,133.0,113.0,109.0,106.0,227.0,45.0,57.0,106.0,107.0
Interest,4.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,5.0,14.0,26.0,22.0,24.0
Depreciation,104.0,105.0,106.0,107.0,111.0,118.0,120.0,129.0,137.0,149.0,156.0,155.0,160.0
Profit before tax,452.0,428.0,503.0,484.0,558.0,450.0,490.0,417.0,511.0,151.0,355.0,430.0,456.0
Tax %,25.0,24.0,24.0,32.0,30.0,25.0,24.0,26.0,25.0,28.0,27.0,23.0,24.0
Net Profit,341.0,325.0,380.0,331.0,391.0,339.0,375.0,307.0,382.0,108.0,260.0,332.0,347.0
EPS in Rs,17.64,16.82,19.65,17.1,20.23,17.53,19.39,15.88,19.77,5.61,13.44,17.17,17.97
