,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,58.3,58.3,58.3,58.3,58.29,58.29,58.29,58.3,58.3,58.3,58.3,58.3
FIIs,15.54,14.4,15.18,15.42,15.07,14.05,14.3,12.96,12.45,12.42,12.4,12.53
DIIs,14.96,14.6,14.09,12.56,11.59,11.78,11.17,18.81,20.12,20.21,20.9,21.11
Government,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
Public,11.2,12.71,12.44,13.73,15.05,15.87,16.24,9.84,9.03,8.99,8.3,7.94
No. of Shareholders,70403.0,94371.0,82072.0,104526.0,127816.0,139913.0,135395.0,173802.0,158201.0,146804.0,140490.0,136214.0
