,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,4.6,5.82,5.82,29.09,29.09,29.09,29.09,29.09,29.09,29.09,58.17,107.03,107.03
Reserves,22.07,54.74,55.21,32.47,32.65,32.59,32.65,32.77,32.79,32.81,4.82,17.08,4.8100000000000005
Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Other Liabilities,4.9,0.11,7.41,0.55,0.15,0.21,0.15,0.67,0.14,0.27,0.31,4.94,1.73
Total Liabilities,31.57,60.67,68.44,62.11,61.89,61.89,61.89,62.53,62.02,62.17,64.3,129.05,113.57
Fixed Assets,0.02,0.23,0.14,0.07,0.03,0.03,0.02,0.02,0.02,0.02,0.21,0.17,0.16
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,6.25,6.75,7.83,9.9,11.97,15.38,40.07,22.28
Other Assets,31.55,60.44,68.3,62.04,61.86,55.61,55.12,54.68,52.1,50.18,48.71,88.81,91.13
Total Assets,31.57,60.67,68.44,62.11,61.89,61.89,61.89,62.53,62.02,62.17,64.3,129.05,113.57
