,2020-04-01,2020-09-01,2021-03-01,2021-09-01,2022-03-01,2022-09-01,2023-03-01,2023-09-01
Promoters,73.55,73.55,73.55,73.55,73.55,71.52,73.63,74.97
Public,26.46,26.44,26.45,26.44,26.45,28.48,26.37,25.03
No. of Shareholders,112.0,51.0,54.0,62.0,60.0,66.0,64.0,57.0
