,Company_name,Sector,NSE,BSE,Market Cap,Current Price,High / Low,Stock P/E,Book Value,Dividend Yield,ROCE,ROE,Face Value,Price to Sales,Sales growth,Sales growth 3Years,Sales growth 5Years,Sales growth 7Years,Sales growth 10Years,Profit growth,Profit growth 3Years,Profit growth 5Years,Profit growth 7Years,Profit growth 10Years,EPS,EPS last year,Debt,Debt 3Years back,Debt 5Years back,Debt 7Years back,Debt 10Years back
0,Laxmi Goldorna House Ltd,Diamond Gems and Jewellery,LGHL,,317,152, 179 / 21.6,528,15.4,0.0,4.36,1.26,10.0,6.06,-24.3,-8.67,-2.69,3.91,,400,53.8,-1.89,31.1,,0.29,0.19,35.6,22.1,16.5,2.95,
