,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,6,6,6,6,6,6,6,6,6,6,6,6,6
Reserves,67,70,73,71,75,73,75,61,38,39,41,24,25
Borrowings,88,92,73,67,73,85,89,80,68,75,67,66,65
Other Liabilities,74,62,78,93,82,72,128,165,55,52,65,52,59
Total Liabilities,235,230,230,236,237,235,298,312,167,173,180,148,155
Fixed Assets,84,87,87,79,74,72,98,56,53,46,43,39,38
CWIP,5,4,1,1,0,5,16,0,1,2,0,0,0
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,147,138,142,157,162,158,183,256,113,124,137,109,117
Total Assets,235,230,230,236,237,235,298,312,167,173,180,148,155
