,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,20.69,13.81,39.49,18.05,19.56,22.69,31.54,16.19,25.7,30.28,44.44,34.7,26.48
Expenses,20.39,11.04,29.32,14.83,15.98,19.39,26.05,12.43,21.07,27.03,41.46,31.98,23.59
Operating Profit,0.3,2.77,10.17,3.22,3.58,3.3,5.49,3.76,4.63,3.25,2.98,2.72,2.89
OPM %,1.45,20.06,25.75,17.84,18.3,14.54,17.41,23.22,18.02,10.73,6.71,7.84,10.91
Other Income,0.34,3.84,0.58,0.44,0.09,0.06,0.24,-13.86,6.74,-13.44,0.6,1.11,0.73
Interest,2.55,2.26,2.94,2.08,2.06,1.78,2.86,2.13,2.17,1.81,2.26,2.08,2.16
Depreciation,1.62,1.63,1.63,1.45,1.46,1.46,1.24,1.46,1.46,1.49,0.79,1.11,1.13
Profit before tax,-3.53,2.72,6.18,0.13,0.15,0.12,1.63,-13.69,7.74,-13.49,0.53,0.64,0.33
Tax %,25.21,20.22,30.58,53.85,26.67,16.67,22.7,24.91,27.39,16.53,303.77,29.69,36.36
Net Profit,-2.64,2.18,4.29,0.05,0.11,0.1,1.25,-10.27,5.63,-11.26,-1.09,0.44,0.21
EPS in Rs,-4.31,3.56,7.0,0.08,0.18,0.16,2.04,-16.75,9.18,-18.37,-1.78,0.72,0.34
