,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,73.37,73.37,73.37,73.37,73.37,73.37,73.26
Public,26.63,26.63,26.63,26.63,26.63,26.63,26.74
No. of Shareholders,224.0,176.0,161.0,150.0,140.0,144.0,275.0
