,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,13.11,11.11,55.49,77.31,19.64,13.32,63.84,106.04,29.41,33.87,76.87,106.24,20.48
Expenses,11.42,11.51,49.98,70.88,19.0,13.7,59.1,103.28,30.62,29.56,66.25,89.15,19.61
Operating Profit,1.69,-0.4,5.51,6.43,0.64,-0.38,4.74,2.76,-1.21,4.31,10.62,17.09,0.87
OPM %,12.89,-3.6,9.93,8.32,3.26,-2.85,7.42,2.6,-4.11,12.73,13.82,16.09,4.25
Other Income,0.95,0.37,1.8,2.72,0.16,0.48,1.23,0.37,0.01,0.1,0.59,2.55,0.46
Interest,0.17,0.2,0.2,0.36,0.15,0.09,0.25,0.58,0.41,0.21,0.32,0.47,0.26
Depreciation,1.32,1.32,1.33,1.3,1.18,1.2,1.17,1.24,1.26,1.27,1.3,1.37,1.39
Profit before tax,1.15,-1.55,5.78,7.49,-0.53,-1.19,4.55,1.31,-2.87,2.93,9.59,17.8,-0.32
Tax %,5.22,33.55,28.03,29.11,49.06,34.45,31.87,-8.4,33.45,29.01,28.36,27.19,81.25
Net Profit,1.09,-1.03,4.16,5.31,-0.27,-0.78,3.1,1.41,-1.91,2.08,6.88,12.96,-0.06
EPS in Rs,0.98,-0.92,3.81,4.97,-0.25,-0.73,2.9,1.32,-1.79,1.95,6.95,13.1,-0.06
