,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,44.11,48.87,51.53,56.34,61.02,64.38,68.93,69.12
FIIs,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
DIIs,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01
Public,55.88,51.12,48.46,43.63,38.97,35.61,31.05,30.87
No. of Shareholders,2974.0,6150.0,5727.0,5244.0,4873.0,5423.0,6393.0,7496.0
