,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,52.61,49.55,50.12,50.22,50.34,47.3,28.0,27.67
FIIs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33
DIIs,4.69,0.3,0.0,0.01,0.01,0.0,0.0,0.0
Public,42.71,50.16,49.88,49.77,49.65,52.7,72.0,72.01
No. of Shareholders,6750.0,8716.0,8335.0,7949.0,7955.0,9272.0,11168.0,10668.0
