,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,50.34,50.34,50.34,51.55,49.35,47.3,47.33,39.26,28.07,28.0,27.67,27.67
FIIs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.39,0.33
DIIs,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Public,49.65,49.65,49.65,48.45,50.65,52.7,52.67,60.74,71.9,72.0,71.94,72.01
No. of Shareholders,7916.0,7955.0,8000.0,8095.0,9390.0,9272.0,8997.0,10499.0,11904.0,11168.0,11127.0,10668.0
