,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-06-01
Promoters,15.18,15.18,15.18,15.18,15.18,15.18,15.18,15.18
Public,84.82,84.82,84.82,84.82,84.82,84.82,84.82,84.82
No. of Shareholders,1363.0,1367.0,1369.0,1362.0,1387.0,1406.0,1406.0,1406.0
