,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,11.9,11.9,11.9,11.9,11.9,11.9,11.9,11.9,11.9,11.9,11.9,11.9,11.9
Reserves,-0.4,-0.74,-6.85,-7.19,-7.8,-7.73,-8.1,-7.69,-8.93,-8.93,-7.98,-8.78,-8.71
Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,0.59,0.56,0.15,0.09,0.14,0.22,0.12,0.19,0.18,0.27,0.14,0.31,0.34
Total Liabilities,12.09,11.72,5.2,4.8,4.24,4.39,3.92,4.4,3.15,3.24,4.06,3.43,3.53
Fixed Assets,0.22,0.22,0.21,0.02,0.02,0.02,0.04,0.07,0.05,0.05,0.04,0.06,0.06
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,3.93,4.6,4.19,3.5,3.46,3.58,2.97,2.72,2.08,2.46,2.15,2.14,2.55
Other Assets,7.94,6.9,0.8,1.28,0.76,0.79,0.91,1.61,1.02,0.73,1.87,1.23,0.92
Total Assets,12.09,11.72,5.2,4.8,4.24,4.39,3.92,4.4,3.15,3.24,4.06,3.43,3.53
