,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.05,0.03,0.03,0.03,0.04,0.04,0.04,0.03,0.03,0.04,0.04,0.3,0.2
Expenses,0.21,0.24,0.27,0.15,0.19,0.24,0.24,0.33,0.25,0.21,0.39,0.21,0.18
Operating Profit,-0.16,-0.21,-0.24,-0.12,-0.15,-0.2,-0.2,-0.3,-0.22,-0.17,-0.35,0.09,0.02
OPM %,-320.0,-700.0,-800.0,-400.0,-375.0,-500.0,-500.0,-1000.0,-733.33,-425.0,-875.0,30.0,10.0
Other Income,0.1,0.37,0.11,0.19,0.26,0.0,1.32,0.01,0.24,0.09,0.08,0.0,0.0
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,0.01,0.01,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Profit before tax,-0.07,0.15,-0.12,0.07,0.11,-0.2,1.12,-0.29,0.02,-0.08,-0.27,0.09,0.02
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,13.39,0.0,0.0,-25.0,-62.96,22.22,100.0
Net Profit,-0.06,0.15,-0.12,0.07,0.11,-0.2,0.97,-0.29,0.02,-0.09,-0.43,0.07,0.0
EPS in Rs,-0.05,0.13,-0.1,0.06,0.09,-0.17,0.82,-0.24,0.02,-0.08,-0.36,0.06,0.0
