,2010-03-01,2011-03-01,2012-03-01,2013-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0,0,0,0,0,0,8,11,11,11,11,11,11
Reserves,1,2,2,2,4,5,8,26,28,31,34,37,38
Borrowings,3,3,4,8,26,29,24,13,21,27,29,35,33
Other Liabilities,2,1,1,3,9,8,7,2,10,13,18,40,23
Total Liabilities,6,6,7,13,40,43,46,53,71,82,92,123,106
Fixed Assets,1,1,1,1,2,2,2,1,2,6,6,5,5
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,0
Investments,0,0,0,0,0,0,4,4,4,4,4,4,4
Other Assets,5,6,6,12,38,41,40,48,65,72,83,114,97
Total Assets,6,6,7,13,40,43,46,53,71,82,92,123,106
