,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,73.01,73.01,73.01,73.01,73.02,73.02
Public,26.98,26.99,26.99,26.98,26.98,26.98
No. of Shareholders,145.0,126.0,114.0,115.0,133.0,211.0
