,2018-10-01,2019-03-01,2019-09-01,2020-03-01,2020-09-01,2021-03-01,2021-09-01,2022-03-01,2022-09-01,2023-03-01,2023-09-01
Promoters,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.02,73.02,73.02
DIIs,2.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Public,24.43,26.98,26.98,26.99,26.99,26.99,26.98,26.98,26.98,26.98,26.98
No. of Shareholders,600.0,145.0,131.0,126.0,127.0,114.0,114.0,115.0,133.0,133.0,211.0
