,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,71.95,71.95,71.95,71.95,0.0,52.16,52.16
Public,28.05,28.05,28.05,28.05,100.0,47.85,47.85
No. of Shareholders,55.0,63.0,814.0,984.0,4715.0,10071.0,8828.0
