,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,,0.0,44.15,239.84,95.51,113.78,91.32,415.3,205.27,37.08
Inventory Days,,435.19,321.42,35.18,56.35,49.77,4.02,53.91,158.43,157.97
Days Payable,,603.65,65.37,221.64,121.11,51.82,56.5,69.82,75.33,101.36
Cash Conversion Cycle,,-168.46,300.2,53.38,30.76,111.73,38.85,399.39,288.37,93.69
Working Capital Days,,-76.53,176.61,-18.88,371.14,122.02,121.82,405.24,369.86,146.67
ROCE %,,25.0,18.18,22.69,3.09,3.34,0.31,0.95,2.87,6.58
