,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,44.89,49.56,54.25,56.49,56.49,56.55,61.26,61.25
FIIs,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01
Public,55.09,50.43,45.74,43.49,43.49,43.43,38.74,38.74
No. of Shareholders,1943.0,1920.0,1821.0,1798.0,1728.0,2159.0,2323.0,2392.0
