,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,2.52,4.09,5.1,4.09,4.64,6.43,6.9,7.1,4.9,4.97,5.93,6.5,5.19
Expenses,2.81,3.66,4.86,3.87,4.99,6.23,6.49,6.6,4.95,4.68,5.31,6.14,4.85
Operating Profit,-0.29,0.43,0.24,0.22,-0.35,0.2,0.41,0.5,-0.05,0.29,0.62,0.36,0.34
OPM %,-11.51,10.51,4.71,5.38,-7.54,3.11,5.94,7.04,-1.02,5.84,10.46,5.54,6.55
Other Income,0.01,0.04,0.2,0.03,0.03,0.01,0.03,0.08,0.05,0.02,0.02,0.05,0.01
Interest,0.4,0.37,0.37,0.32,0.46,0.34,0.35,0.35,0.37,0.39,0.38,0.41,0.34
Depreciation,0.32,0.31,0.35,0.29,0.27,0.27,0.26,0.26,0.26,0.25,0.22,0.25,0.23
Profit before tax,-1.0,-0.21,-0.28,-0.36,-1.05,-0.4,-0.17,-0.03,-0.63,-0.33,0.04,-0.25,-0.22
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,-17.65,0.0,0.0,0.0,0.0,0.0,0.0
Net Profit,-1.0,-0.21,-0.28,-0.36,-1.04,-0.4,-0.2,-0.03,-0.63,-0.33,0.04,-0.25,-0.22
EPS in Rs,-1.3,-0.27,-0.36,-0.47,-1.36,-0.52,-0.26,-0.04,-0.82,-0.43,0.05,-0.33,-0.29
