,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,4131,4131,4131,4131,4131,4131,4131,4131,4131,4131,4131,4131,4131
Reserves,36147,37514,39154,39641,36021,32912,32816,35516,37380,41276,50081,50616,51889
Borrowings,17405,22539,26020,32146,35141,41396,45409,45170,54127,37677,17284,30773,30714
Other Liabilities,20986,22506,24767,26932,26234,29405,33339,33385,31560,35007,48885,45262,42874
Total Liabilities,78669,86689,94072,102849,101527,107843,115694,118201,127198,118090,120381,130782,129608
Fixed Assets,18796,18384,28175,39011,45942,50300,58625,61374,69034,67618,73677,73543,72317
CWIP,28328,36161,33958,29328,24927,23275,18395,16014,8753,8881,4710,4891,5539
Investments,69,73,91,61,2280,2475,2629,2975,3240,3442,3757,4185,4418
Other Assets,31477,32071,31847,34450,28377,31792,36044,37838,46170,38149,38237,48163,47334
Total Assets,78669,86689,94072,102849,101527,107843,115694,118201,127198,118090,120381,130782,129608
