,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,16925.0,19836.0,23285.0,20643.0,26828.0,25247.0,30759.0,24029.0,26246.0,25042.0,29131.0,24359.0,29712.0
Expenses,15023.0,14755.0,17131.0,14075.0,19794.0,21845.0,26421.0,21727.0,25511.0,22964.0,26206.0,22710.0,25837.0
Operating Profit,1902.0,5080.0,6154.0,6568.0,7034.0,3402.0,4338.0,2302.0,735.0,2079.0,2924.0,1649.0,3875.0
OPM %,11.0,26.0,26.0,32.0,26.0,13.0,14.0,10.0,3.0,8.0,10.0,7.0,13.0
Other Income,468.0,386.0,205.0,173.0,256.0,-31.0,525.0,314.0,512.0,509.0,519.0,527.0,-174.0
Interest,720.0,670.0,540.0,503.0,439.0,316.0,440.0,374.0,506.0,640.0,517.0,613.0,605.0
Depreciation,990.0,981.0,1158.0,1026.0,1056.0,1049.0,1144.0,1194.0,1183.0,1221.0,1365.0,1275.0,1327.0
Profit before tax,660.0,3815.0,4661.0,5212.0,5795.0,2006.0,3279.0,1047.0,-443.0,726.0,1562.0,288.0,1770.0
Tax %,34.0,62.0,26.0,25.0,25.0,24.0,24.0,23.0,26.0,25.0,26.0,26.0,26.0
Net Profit,437.0,1468.0,3470.0,3897.0,4339.0,1529.0,2479.0,804.0,-329.0,542.0,1159.0,212.0,1306.0
EPS in Rs,1.06,3.55,8.4,9.44,10.5,3.7,6.0,1.95,-0.8,1.31,2.81,0.51,3.16
