,2011-03-01,2012-09-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,27.43,8.81,0.74,4.66,2.17,3.11,3.03,1.62,3.9,1.29,2.45,5.28
Inventory Days,2657.35,51.63,815.51,238.34,216.21,201.05,410.63,194.12,237.14,218.28,209.46,165.06
Days Payable,96.8,6.94,38.07,19.63,37.4,101.21,155.29,93.61,168.0,326.83,119.25,99.97
Cash Conversion Cycle,2587.98,53.5,778.19,223.38,180.99,102.95,258.37,102.14,73.03,-107.25,92.66,70.38
Working Capital Days,396.94,21.86,160.9,92.39,33.4,-33.7,6.06,-88.42,-46.78,-113.9,-21.07,-60.02
ROCE %,2.25,-7.12,-18.03,-16.95,-22.97,-26.93,-22.58,-38.73,-22.08,-21.73,-18.66,-14.14
