,2011-03-01,2012-09-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34
Reserves,33.45,24.96,9.58,-3.5,1.43,-6.18,-9.79,10.14,5.57,2.65,4.6,2.3,-0.64
Borrowings,35.37,14.53,49.85,37.8,22.53,23.05,26.52,4.26,9.24,12.05,11.11,12.0,14.72
Other Liabilities,16.63,12.73,14.27,11.8,9.29,9.84,8.54,6.47,5.8,6.57,5.27,6.45,6.41
Total Liabilities,85.79,52.56,74.04,46.44,33.59,27.05,25.61,21.21,20.95,21.61,21.32,21.09,20.83
Fixed Assets,30.26,29.06,26.22,23.01,20.7,18.81,16.98,11.28,11.08,11.27,10.98,10.81,10.88
CWIP,0.0,0.0,0.02,0.32,0.32,0.32,0.32,0.0,0.0,0.0,0.0,0.0,0.0
Investments,3.73,2.88,0.27,0.27,0.27,0.27,0.27,0.3,0.27,0.27,0.27,0.19,0.19
Other Assets,51.8,20.62,47.53,22.84,12.3,7.65,8.04,9.63,9.6,10.07,10.07,10.09,9.76
Total Assets,85.79,52.56,74.04,46.44,33.59,27.05,25.61,21.21,20.95,21.61,21.32,21.09,20.83
