,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,1.24,1.81,1.97,0.95,1.81,2.14,2.56,2.14,2.15,2.87,2.5,1.85,2.32
Expenses,2.26,2.79,2.53,1.64,2.21,2.89,3.4,2.54,2.83,3.04,3.36,2.43,2.7
Operating Profit,-1.02,-0.98,-0.56,-0.69,-0.4,-0.75,-0.84,-0.4,-0.68,-0.17,-0.86,-0.58,-0.38
OPM %,-82.26,-54.14,-28.43,-72.63,-22.1,-35.05,-32.81,-18.69,-31.63,-5.92,-34.4,-31.35,-16.38
Other Income,0.01,0.01,0.04,0.0,0.01,6.49,-0.12,0.15,0.0,1.24,0.03,0.06,0.01
Interest,0.27,0.35,0.39,0.36,0.38,0.36,0.32,0.33,0.33,0.36,0.35,0.36,0.41
Depreciation,0.05,0.05,0.06,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06
Profit before tax,-1.33,-1.37,-0.97,-1.1,-0.82,5.32,-1.34,-0.64,-1.07,0.65,-1.24,-0.94,-0.84
Tax %,140.6,0.0,0.0,0.0,0.0,26.13,96.27,0.0,0.0,15.38,8.06,0.0,0.0
Net Profit,0.54,-1.37,-0.97,-1.1,-0.82,3.93,-0.05,-0.64,-1.07,0.54,-1.14,-0.94,-0.84
EPS in Rs,18.0,-45.67,-32.33,-36.67,-27.33,131.0,-1.67,-21.33,-35.67,18.0,-38.0,-31.33,-28.0
