,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,70.8,69.53,69.26,69.42,69.42,67.68,63.6,63.6
FIIs,0.0,6.03,6.07,5.27,4.99,4.87,4.84,4.18
DIIs,0.02,0.93,1.69,0.11,0.0,0.0,0.0,0.0
Public,29.19,23.51,22.98,25.2,25.59,27.45,31.55,32.21
No. of Shareholders,16537.0,15444.0,17612.0,18309.0,22357.0,19803.0,20114.0,21351.0
